team_rk,team,opponent_rk,opponent,result,poss,ot,pre_wp,location,w,l,w_conference,l_conference,conference_game,postseason,year,day_date,game_date,w_proj,l_proj,w_conference_proj,l_conference_proj,date,game_id,tiers_of_joy
NA,Texas Tech,20,West Virginia,"L, 77-69",69,NA,0.23,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,14,13,3,11,2023-02-18,4851,A
NA,Texas Tech,63,Oklahoma,"L, 70-67",66,NA,0.37,Away,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 21,20230221,14,14,3,12,2023-02-21,5050,A
NA,Texas Tech,24,TCU,"L, 72-71",70,NA,0.45,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,14,15,3,13,2023-02-25,5210,B
NA,Texas Tech,9,Kansas,"L, 77-66",70,NA,0.16,Away,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 28,20230228,15,15,4,13,2023-02-28,5390,A
NA,Texas Tech,27,Oklahoma St.,"L, 67-66",68,NA,0.46,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Mar 4,20230304,15,16,4,14,2023-03-04,5506,B
75,Arizona St.,187,Tarleton St.,"W, 62-59",77,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,17,NA
78,Arizona St.,241,Northern Arizona,"W, 84-68",71,0,NA,Home,2,0,NA,NA,FALSE,Regular,2023,Thu Nov 10,20221110,2,0,0,0,2022-11-10,269,NA
79,Arizona St.,324,Texas Southern,"L, 67-66",79,1,NA,Away,2,1,NA,NA,FALSE,Regular,2023,Sun Nov 13,20221113,2,1,0,0,2022-11-13,463,NA
80,Arizona St.,83,VCU,"W, 63-59",68,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2023,Wed Nov 16,20221116,3,1,0,0,2022-11-16,617,B
78,Arizona St.,53,Michigan,"W, 87-62",67,0,NA,Neutral,4,1,NA,NA,FALSE,Regular,2023,Thu Nov 17,20221117,4,1,0,0,2022-11-17,472,B
56,Arizona St.,206,Grambling St.,"W, 80-49",69,0,NA,Home,5,1,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,5,1,0,0,2022-11-22,925,NA
59,Arizona St.,262,Alcorn St.,"W, 76-54",69,0,NA,Home,6,1,NA,NA,FALSE,Regular,2023,Sun Nov 27,20221127,6,1,0,0,2022-11-27,1151,NA
52,Arizona St.,60,Colorado,"W, 60-59",69,0,NA,Away,7,1,1,0,TRUE,Regular,2023,Thu Dec 1,20221201,7,1,1,0,2022-12-01,1331,A
47,Arizona St.,95,Stanford,"W, 68-64",73,0,NA,Home,8,1,2,0,TRUE,Regular,2023,Sun Dec 4,20221204,8,1,2,0,2022-12-04,1502,NA
49,Arizona St.,188,SMU,"W, 75-57",64,0,NA,Away,9,1,NA,NA,FALSE,Regular,2023,Wed Dec 7,20221207,9,1,2,0,2022-12-07,1616,NA
42,Arizona St.,10,Creighton,"W, 73-71",69,0,NA,Neutral,10,1,NA,NA,FALSE,Regular,2023,Mon Dec 12,20221212,10,1,2,0,2022-12-12,1822,A
40,Arizona St.,209,San Diego,"W, 91-67",71,0,NA,Home,11,1,NA,NA,FALSE,Regular,2023,Sun Dec 18,20221218,11,1,2,0,2022-12-18,2061,NA
36,Arizona St.,104,San Francisco,"L, 97-60",73,0,NA,Away,11,2,NA,NA,FALSE,Regular,2023,Wed Dec 21,20221221,11,2,2,0,2022-12-21,2238,B
56,Arizona St.,13,Arizona,"L, 69-60",71,0,NA,Home,11,3,2,1,TRUE,Regular,2023,Sat Dec 31,20221231,11,3,2,1,2022-12-31,2480,A
60,Arizona St.,64,Washington St.,"W, 77-71",67,0,NA,Home,12,3,3,1,TRUE,Regular,2023,Thu Jan 5,20230105,12,3,3,1,2023-01-05,2718,B
66,Arizona St.,105,Washington,"W, 73-65",73,0,NA,Home,13,3,4,1,TRUE,Regular,2023,Sun Jan 8,20230108,13,3,4,1,2023-01-08,2948,NA
62,Arizona St.,43,Oregon,"W, 90-73",68,0,NA,Away,14,3,5,1,TRUE,Regular,2023,Thu Jan 12,20230112,14,3,5,1,2023-01-12,3088,A
47,Arizona St.,202,Oregon St.,"W, 74-69",66,0,NA,Away,15,3,6,1,TRUE,Regular,2023,Sat Jan 14,20230114,15,3,6,1,2023-01-14,3182,NA
51,Arizona St.,3,UCLA,"L, 74-62",64,0,NA,Home,15,4,6,2,TRUE,Regular,2023,Thu Jan 19,20230119,15,4,6,2,2023-01-19,3445,A
52,Arizona St.,54,USC,"L, 77-69",68,0,NA,Home,15,5,6,3,TRUE,Regular,2023,Sat Jan 21,20230121,15,5,6,3,2023-01-21,3580,B
59,Arizona St.,105,Washington,"L, 69-66",86,1,NA,Away,15,6,6,4,TRUE,Regular,2023,Thu Jan 26,20230126,15,6,6,4,2023-01-26,3788,B
59,Arizona St.,64,Washington St.,"L, 75-58",70,0,NA,Away,15,7,6,5,TRUE,Regular,2023,Sat Jan 28,20230128,15,7,6,5,2023-01-28,3916,A
65,Arizona St.,202,Oregon St.,"W, 68-57",64,0,NA,Home,16,7,7,5,TRUE,Regular,2023,Thu Feb 2,20230202,16,7,7,5,2023-02-02,4097,NA
66,Arizona St.,43,Oregon,"L, 75-70",75,0,NA,Home,16,8,7,6,TRUE,Regular,2023,Sat Feb 4,20230204,16,8,7,6,2023-02-04,4303,B
67,Arizona St.,95,Stanford,"W, 69-65",66,0,NA,Away,17,8,8,6,TRUE,Regular,2023,Thu Feb 9,20230209,17,8,8,6,2023-02-09,4461,B
65,Arizona St.,257,California,"W, 70-62",70,1,NA,Away,18,8,9,6,TRUE,Regular,2023,Sat Feb 11,20230211,18,8,9,6,2023-02-11,4590,NA
NA,Arizona St.,60,Colorado,"W, 70-67",70,NA,0.59,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 16,20230216,19,8,10,6,2023-02-16,4786,B
NA,Arizona St.,46,Utah,"W, 68-67",67,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,19,9,10,7,2023-02-18,4915,B
NA,Arizona St.,13,Arizona,"L, 82-71",73,NA,0.17,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,19,10,10,8,2023-02-25,5218,A
NA,Arizona St.,3,UCLA,"L, 73-60",67,NA,0.11,Away,NA,NA,NA,NA,TRUE,Regular,2023,Thu Mar 2,20230302,19,11,10,9,2023-03-02,5463,A
NA,Arizona St.,54,USC,"L, 73-68",69,NA,0.34,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Mar 4,20230304,20,11,11,9,2023-03-04,5522,A
19,Villanova,223,La Salle,"W, 81-68",62,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,15,NA
19,Villanova,108,Temple,"L, 68-64",65,0,NA,Away,1,1,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,1,1,0,0,2022-11-11,320,B
26,Villanova,354,Delaware St.,"W, 60-50",57,0,NA,Home,2,1,NA,NA,FALSE,Regular,2023,Mon Nov 14,20221114,2,1,0,0,2022-11-14,470,NA
32,Villanova,30,Michigan St.,"L, 73-71",63,0,NA,Away,2,2,NA,NA,FALSE,Regular,2023,Fri Nov 18,20221118,2,2,0,0,2022-11-18,714,A
32,Villanova,18,Iowa St.,"L, 81-79",77,1,NA,Neutral,2,3,NA,NA,FALSE,Regular,2023,Thu Nov 24,20221124,2,3,0,0,2022-11-24,999,A
34,Villanova,151,Portland,"L, 83-71",69,0,NA,Semi-Away,2,4,NA,NA,FALSE,Regular,2023,Fri Nov 25,20221125,2,4,0,0,2022-11-25,5757,NA
47,Villanova,43,Oregon,"L, 74-67",61,0,NA,Neutral,2,5,NA,NA,FALSE,Regular,2023,Sun Nov 27,20221127,2,5,0,0,2022-11-27,5792,A
53,Villanova,63,Oklahoma,"W, 70-66",57,0,NA,Home,3,5,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,3,5,0,0,2022-12-03,1373,B
51,Villanova,133,Penn,"W, 70-59",60,0,NA,Home,4,5,NA,NA,FALSE,Regular,2023,Wed Dec 7,20221207,4,5,0,0,2022-12-07,1597,NA
55,Villanova,193,Boston College,"W, 77-56",66,0,NA,Neutral,5,5,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,5,5,0,0,2022-12-10,1714,NA
54,Villanova,191,Saint Joseph's,"W, 71-64",66,0,NA,Away,6,5,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,6,5,0,0,2022-12-17,1971,NA
56,Villanova,89,St. John's,"W, 78-63",75,0,NA,Home,7,5,1,0,TRUE,Regular,2023,Wed Dec 21,20221221,7,5,1,0,2022-12-21,2174,NA
53,Villanova,6,Connecticut,"L, 74-66",70,0,NA,Away,7,6,1,1,TRUE,Regular,2023,Wed Dec 28,20221228,7,6,1,1,2022-12-28,2312,A
49,Villanova,11,Marquette,"L, 68-66",62,0,NA,Home,7,7,1,2,TRUE,Regular,2023,Sat Dec 31,20221231,7,7,1,2,2022-12-31,2500,A
53,Villanova,210,Georgetown,"W, 73-57",67,0,NA,Away,8,7,2,2,TRUE,Regular,2023,Wed Jan 4,20230104,8,7,2,2,2023-01-04,2641,NA
55,Villanova,25,Xavier,"L, 88-80",75,0,NA,Home,8,8,2,3,TRUE,Regular,2023,Sat Jan 7,20230107,8,8,2,3,2023-01-07,2840,B
61,Villanova,142,DePaul,"L, 75-65",66,0,NA,Away,8,9,2,4,TRUE,Regular,2023,Tue Jan 10,20230110,8,9,2,4,2023-01-10,2980,B
68,Villanova,107,Butler,"L, 79-71",65,0,NA,Away,8,10,2,5,TRUE,Regular,2023,Fri Jan 13,20230113,8,10,2,5,2023-01-13,3110,B
71,Villanova,210,Georgetown,"W, 77-73",67,0,NA,Home,9,10,3,5,TRUE,Regular,2023,Mon Jan 16,20230116,9,10,3,5,2023-01-16,3289,NA
76,Villanova,89,St. John's,"W, 57-49",66,0,NA,Away,10,10,4,5,TRUE,Regular,2023,Fri Jan 20,20230120,10,10,4,5,2023-01-20,3481,B
71,Villanova,31,Providence,"L, 70-65",62,0,NA,Home,10,11,4,6,TRUE,Regular,2023,Sun Jan 29,20230129,10,11,4,6,2023-01-29,3971,B
72,Villanova,11,Marquette,"L, 73-64",67,0,NA,Away,10,12,4,7,TRUE,Regular,2023,Wed Feb 1,20230201,10,12,4,7,2023-02-01,4056,A
73,Villanova,10,Creighton,"L, 66-61",63,0,NA,Away,10,13,4,8,TRUE,Regular,2023,Sat Feb 4,20230204,10,13,4,8,2023-02-04,4245,A
71,Villanova,142,DePaul,"W, 81-65",63,0,NA,Home,11,13,5,8,TRUE,Regular,2023,Wed Feb 8,20230208,11,13,5,8,2023-02-08,4409,NA
67,Villanova,56,Seton Hall,"W, 58-54",63,0,NA,Home,12,13,6,8,TRUE,Regular,2023,Sat Feb 11,20230211,12,13,6,8,2023-02-11,4595,B
NA,Villanova,107,Butler,"W, 69-62",63,NA,0.73,Home,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 14,20230214,13,13,7,8,2023-02-14,4698,NA
NA,Villanova,31,Providence,"L, 73-66",64,NA,0.27,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,13,14,7,9,2023-02-18,4904,A
NA,Villanova,25,Xavier,"L, 80-72",68,NA,0.23,Away,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 21,20230221,13,15,7,10,2023-02-21,5033,A
NA,Villanova,10,Creighton,"L, 70-66",65,NA,0.37,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,14,15,8,10,2023-02-25,5205,A
NA,Villanova,56,Seton Hall,"L, 67-63",64,NA,0.35,Away,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 28,20230228,14,16,8,11,2023-02-28,5388,A
NA,Villanova,6,Connecticut,"L, 72-66",64,NA,0.31,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Mar 4,20230304,14,17,8,12,2023-03-04,5512,A
24,Dayton,340,Lindenwood,"W, 73-46",67,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,156,NA
24,Dayton,188,SMU,"W, 74-62",67,0,NA,Home,2,0,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,2,0,0,0,2022-11-11,357,NA
22,Dayton,85,UNLV,"L, 60-52",69,0,NA,Away,2,1,NA,NA,FALSE,Regular,2023,Tue Nov 15,20221115,2,1,0,0,2022-11-15,582,A
30,Dayton,251,Robert Morris,"W, 60-51",63,0,NA,Home,3,1,NA,NA,FALSE,Regular,2023,Sat Nov 19,20221119,3,1,0,0,2022-11-19,796,NA
37,Dayton,70,Wisconsin,"L, 43-42",63,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,3,2,0,0,2022-11-23,948,B
37,Dayton,41,N.C. State,"L, 76-64",69,0,NA,Neutral,3,3,NA,NA,FALSE,Regular,2023,Thu Nov 24,20221124,3,3,0,0,2022-11-24,5745,A
47,Dayton,81,BYU,"L, 79-75",69,1,NA,Neutral,3,4,NA,NA,FALSE,Regular,2023,Fri Nov 25,20221125,3,4,0,0,2022-11-25,5761,B
56,Dayton,321,Western Michigan,"W, 67-47",60,0,NA,Home,4,4,NA,NA,FALSE,Regular,2023,Wed Nov 30,20221130,4,4,0,0,2022-11-30,1300,NA
52,Dayton,279,Southeastern Louisiana,"W, 80-74",65,0,NA,Home,5,4,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,5,4,0,0,2022-12-03,1448,NA
62,Dayton,61,Virginia Tech,"L, 77-49",66,0,NA,Away,5,5,NA,NA,FALSE,Regular,2023,Wed Dec 7,20221207,5,5,0,0,2022-12-07,1609,A
77,Dayton,179,UNC Asheville,"W, 79-56",69,0,NA,Home,6,5,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,6,5,0,0,2022-12-10,1747,NA
74,Dayton,168,Wyoming,"W, 66-49",59,0,NA,Neutral,7,5,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,7,5,0,0,2022-12-17,2021,NA
68,Dayton,262,Alcorn St.,"W, 88-46",66,0,NA,Home,8,5,NA,NA,FALSE,Regular,2023,Tue Dec 20,20221220,8,5,0,0,2022-12-20,1543,NA
59,Dayton,106,Duquesne,"W, 69-57",67,0,NA,Home,9,5,1,0,TRUE,Regular,2023,Wed Dec 28,20221228,9,5,1,0,2022-12-28,2333,NA
62,Dayton,138,Davidson,"W, 69-55",61,0,NA,Away,10,5,2,0,TRUE,Regular,2023,Sat Dec 31,20221231,10,5,2,0,2022-12-31,2540,B
54,Dayton,191,Saint Joseph's,"W, 76-56",61,0,NA,Home,11,5,3,0,TRUE,Regular,2023,Wed Jan 4,20230104,11,5,3,0,2023-01-04,2676,NA
55,Dayton,136,Fordham,"W, 82-58",70,0,NA,Away,12,5,4,0,TRUE,Regular,2023,Tue Jan 10,20230110,12,5,4,0,2023-01-10,2966,B
45,Dayton,83,VCU,"L, 63-62",66,0,NA,Home,12,6,4,1,TRUE,Regular,2023,Fri Jan 13,20230113,12,6,4,1,2023-01-13,3119,NA
50,Dayton,138,Davidson,"W, 68-61",64,0,NA,Home,13,6,5,1,TRUE,Regular,2023,Tue Jan 17,20230117,13,6,5,1,2023-01-17,3348,NA
54,Dayton,218,George Washington,"L, 76-69",70,0,NA,Away,13,7,5,2,TRUE,Regular,2023,Sat Jan 21,20230121,13,7,5,2,2023-01-21,3493,NA
61,Dayton,217,Rhode Island,"L, 75-70",65,0,NA,Away,13,8,5,3,TRUE,Regular,2023,Wed Jan 25,20230125,13,8,5,3,2023-01-25,3715,NA
66,Dayton,148,Richmond,"W, 86-60",65,0,NA,Home,14,8,6,3,TRUE,Regular,2023,Sat Jan 28,20230128,14,8,6,3,2023-01-28,3934,NA
59,Dayton,248,Loyola Chicago,"W, 85-81",70,1,NA,Home,15,8,7,3,TRUE,Regular,2023,Tue Jan 31,20230131,15,8,7,3,2023-01-31,4019,NA
67,Dayton,165,St. Bonaventure,"L, 68-59",61,0,NA,Away,15,9,7,4,TRUE,Regular,2023,Sat Feb 4,20230204,15,9,7,4,2023-02-04,4250,NA
72,Dayton,83,VCU,"W, 62-58",64,0,NA,Away,16,9,8,4,TRUE,Regular,2023,Tue Feb 7,20230207,16,9,8,4,2023-02-07,4346,A
71,Dayton,103,Saint Louis,"W, 70-56",60,0,NA,Home,17,9,9,4,TRUE,Regular,2023,Fri Feb 10,20230210,17,9,9,4,2023-02-10,4493,NA
NA,Dayton,248,Loyola Chicago,"W, 70-62",63,NA,0.77,Away,NA,NA,NA,NA,TRUE,Regular,2023,Fri Feb 17,20230217,18,9,10,4,2023-02-17,4834,NA
NA,Dayton,203,Massachusetts,"W, 72-66",67,NA,0.7,Away,NA,NA,NA,NA,TRUE,Regular,2023,Wed Feb 22,20230222,18,10,10,5,2023-02-22,5112,NA
NA,Dayton,153,George Mason,"W, 69-60",64,NA,0.82,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,19,10,11,5,2023-02-25,5300,NA
NA,Dayton,223,La Salle,"W, 73-60",65,NA,0.89,Home,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 28,20230228,20,10,12,5,2023-02-28,5399,NA
NA,Dayton,103,Saint Louis,"W, 70-69",65,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2023,Fri Mar 3,20230303,21,10,13,5,2023-03-03,5468,B
55,Wisconsin,301,South Dakota,"W, 85-59",68,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,116,NA
44,Wisconsin,95,Stanford,"W, 60-50",67,0,NA,Semi-Home,2,0,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,2,0,0,0,2022-11-11,325,NA
40,Wisconsin,361,Green Bay,"W, 56-45",61,0,NA,Home,3,0,NA,NA,FALSE,Regular,2023,Tue Nov 15,20221115,3,0,0,0,2022-11-15,574,NA
45,Wisconsin,69,Dayton,"W, 43-42",63,0,NA,Neutral,4,0,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,4,0,0,0,2022-11-23,948,B
44,Wisconsin,9,Kansas,"L, 69-68",71,1,NA,Neutral,4,1,NA,NA,FALSE,Regular,2023,Thu Nov 24,20221124,4,1,0,0,2022-11-24,5746,A
41,Wisconsin,54,USC,"W, 64-59",62,0,NA,Neutral,5,1,NA,NA,FALSE,Regular,2023,Fri Nov 25,20221125,5,1,0,0,2022-11-25,5754,B
38,Wisconsin,74,Wake Forest,"L, 78-75",69,0,NA,Home,5,2,NA,NA,FALSE,Regular,2023,Tue Nov 29,20221129,5,2,0,0,2022-11-29,1224,NA
47,Wisconsin,11,Marquette,"W, 80-77",69,1,NA,Away,6,2,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,6,2,0,0,2022-12-03,1420,A
42,Wisconsin,26,Maryland,"W, 64-59",66,0,NA,Home,7,2,1,0,TRUE,Regular,2023,Tue Dec 6,20221206,7,2,1,0,2022-12-06,1566,B
42,Wisconsin,34,Iowa,"W, 78-75",77,1,NA,Away,8,2,2,0,TRUE,Regular,2023,Sun Dec 11,20221211,8,2,2,0,2022-12-11,1798,A
36,Wisconsin,283,Lehigh,"W, 78-56",62,0,NA,Home,9,2,NA,NA,FALSE,Regular,2023,Thu Dec 15,20221215,9,2,2,0,2022-12-15,1904,NA
35,Wisconsin,321,Western Michigan,"W, 76-66",57,0,NA,Home,10,2,NA,NA,FALSE,Regular,2023,Fri Dec 30,20221230,10,2,2,0,2022-12-30,2462,NA
42,Wisconsin,224,Minnesota,"W, 63-60",68,0,NA,Home,11,2,3,0,TRUE,Regular,2023,Tue Jan 3,20230103,11,2,3,0,2023-01-03,2634,NA
51,Wisconsin,21,Illinois,"L, 79-69",69,0,NA,Away,11,3,3,1,TRUE,Regular,2023,Sat Jan 7,20230107,11,3,3,1,2023-01-07,2795,A
51,Wisconsin,30,Michigan St.,"L, 69-65",61,0,NA,Home,11,4,3,2,TRUE,Regular,2023,Tue Jan 10,20230110,11,4,3,2,2023-01-10,2974,B
57,Wisconsin,19,Indiana,"L, 63-45",63,0,NA,Away,11,5,3,3,TRUE,Regular,2023,Sat Jan 14,20230114,11,5,3,3,2023-01-14,3131,A
67,Wisconsin,55,Penn St.,"W, 63-60",60,0,NA,Home,12,5,4,3,TRUE,Regular,2023,Tue Jan 17,20230117,12,5,4,3,2023-01-17,3342,B
65,Wisconsin,47,Northwestern,"L, 66-63",60,0,NA,Away,12,6,4,4,TRUE,Regular,2023,Mon Jan 23,20230123,12,6,4,4,2023-01-23,3383,A
63,Wisconsin,26,Maryland,"L, 73-55",57,0,NA,Away,12,7,4,5,TRUE,Regular,2023,Wed Jan 25,20230125,12,7,4,5,2023-01-25,3708,A
69,Wisconsin,21,Illinois,"L, 61-51",63,0,NA,Home,12,8,4,6,TRUE,Regular,2023,Sat Jan 28,20230128,12,8,4,6,2023-01-28,3850,A
70,Wisconsin,51,Ohio St.,"W, 65-60",68,0,NA,Away,13,8,5,6,TRUE,Regular,2023,Thu Feb 2,20230202,13,8,5,6,2023-02-02,4084,A
63,Wisconsin,47,Northwestern,"L, 54-52",57,0,NA,Home,13,9,5,7,TRUE,Regular,2023,Sun Feb 5,20230205,13,9,5,7,2023-02-05,4323,B
67,Wisconsin,55,Penn St.,"W, 79-74",68,1,NA,Away,14,9,6,7,TRUE,Regular,2023,Wed Feb 8,20230208,14,9,6,7,2023-02-08,4408,A
64,Wisconsin,102,Nebraska,"L, 73-63",72,1,NA,Away,14,10,6,8,TRUE,Regular,2023,Sat Feb 11,20230211,14,10,6,8,2023-02-11,4545,B
NA,Wisconsin,53,Michigan,"W, 66-65",64,NA,0.56,Home,NA,NA,NA,NA,TRUE,Regular,2023,Tue Feb 14,20230214,15,10,7,8,2023-02-14,4703,B
NA,Wisconsin,16,Rutgers,"L, 60-58",63,NA,0.43,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,15,11,7,9,2023-02-18,4852,A
NA,Wisconsin,34,Iowa,"L, 72-71",66,NA,0.49,Home,NA,NA,NA,NA,TRUE,Regular,2023,Wed Feb 22,20230222,15,12,7,10,2023-02-22,5105,B
NA,Wisconsin,53,Michigan,"L, 68-63",64,NA,0.33,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sun Feb 26,20230226,16,12,8,10,2023-02-26,5342,A
NA,Wisconsin,5,Purdue,"L, 66-60",61,NA,0.3,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Mar 2,20230302,16,13,8,11,2023-03-02,5449,A
NA,Wisconsin,224,Minnesota,"W, 63-57",62,NA,0.72,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sun Mar 5,20230305,17,13,9,11,2023-03-05,5554,NA
159,Sam Houston St.,63,Oklahoma,"W, 52-51",69,0,NA,Away,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,97,A
139,Sam Houston St.,NA,Southwestern Adventist,"W, 120-33",73,0,NA,Home,2,0,NA,NA,FALSE,Regular,2023,Thu Nov 10,20221110,2,0,0,0,2022-11-10,5639,NA
142,Sam Houston St.,NA,LeTourneau,"W, 84-48",78,0,NA,Home,3,0,NA,NA,FALSE,Regular,2023,Mon Nov 14,20221114,3,0,0,0,2022-11-14,5640,NA
144,Sam Houston St.,46,Utah,"W, 65-55",65,0,NA,Away,4,0,NA,NA,FALSE,Regular,2023,Thu Nov 17,20221117,4,0,0,0,2022-11-17,664,A
118,Sam Houston St.,236,Northern Illinois,"W, 88-54",72,0,NA,Neutral,5,0,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,5,0,0,0,2022-11-22,895,NA
98,Sam Houston St.,301,South Dakota,"W, 80-49",65,0,NA,Neutral,6,0,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,6,0,0,0,2022-11-23,5727,NA
83,Sam Houston St.,38,Nevada,"L, 78-60",66,0,NA,Away,6,1,NA,NA,FALSE,Regular,2023,Mon Nov 28,20221128,6,1,0,0,2022-11-28,1192,A
94,Sam Houston St.,NA,Dallas Christian,"W, 111-58",79,0,NA,Home,7,1,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,7,1,0,0,2022-12-03,5643,NA
91,Sam Houston St.,27,Oklahoma St.,"L, 65-51",59,0,NA,Away,7,2,NA,NA,FALSE,Regular,2023,Tue Dec 6,20221206,7,2,0,0,2022-12-06,1565,A
94,Sam Houston St.,261,Louisiana Monroe,"W, 79-53",68,0,NA,Away,8,2,NA,NA,FALSE,Regular,2023,Wed Dec 14,20221214,8,2,0,0,2022-12-14,1897,NA
83,Sam Houston St.,215,Texas St.,"W, 69-62",64,0,NA,Away,9,2,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,9,2,0,0,2022-12-17,2019,NA
82,Sam Houston St.,NA,Arlington Baptist,"W, 107-26",76,0,NA,Home,10,2,NA,NA,FALSE,Regular,2023,Tue Dec 20,20221220,10,2,0,0,2022-12-20,5646,NA
80,Sam Houston St.,86,Utah Valley,"L, 80-64",72,0,NA,Away,10,3,0,1,TRUE,Regular,2023,Thu Dec 29,20221229,10,3,0,1,2022-12-29,2383,A
88,Sam Houston St.,192,New Mexico St.,"W, 75-62",63,0,NA,Away,11,3,1,1,TRUE,Regular,2023,Sat Dec 31,20221231,11,3,1,1,2022-12-31,2529,NA
78,Sam Houston St.,120,Grand Canyon,"L, 72-68",77,1,NA,Home,11,4,1,2,TRUE,Regular,2023,Thu Jan 5,20230105,11,4,1,2,2023-01-05,2716,NA
79,Sam Houston St.,187,Tarleton St.,"W, 75-68",69,0,NA,Home,12,4,2,2,TRUE,Regular,2023,Sat Jan 7,20230107,12,4,2,2,2023-01-07,2850,NA
76,Sam Houston St.,113,Southern Utah,"L, 86-74",68,0,NA,Away,12,5,2,3,TRUE,Regular,2023,Thu Jan 12,20230112,12,5,2,3,2023-01-12,3107,B
86,Sam Houston St.,194,Utah Tech,"W, 78-53",65,0,NA,Away,13,5,3,3,TRUE,Regular,2023,Sat Jan 14,20230114,13,5,3,3,2023-01-14,3269,NA
77,Sam Houston St.,121,Stephen F. Austin,"W, 76-71",69,0,NA,Home,14,5,4,3,TRUE,Regular,2023,Thu Jan 19,20230119,14,5,4,3,2023-01-19,3414,NA
76,Sam Houston St.,266,UT Rio Grande Valley,"W, 83-64",70,0,NA,Home,15,5,5,3,TRUE,Regular,2023,Sat Jan 21,20230121,15,5,5,3,2023-01-21,3552,NA
73,Sam Houston St.,128,Seattle,"W, 55-40",61,0,NA,Home,16,5,6,3,TRUE,Regular,2023,Thu Jan 26,20230126,16,5,6,3,2023-01-26,3760,NA
61,Sam Houston St.,266,UT Rio Grande Valley,"W, 67-65",57,0,NA,Away,17,5,7,3,TRUE,Regular,2023,Wed Feb 1,20230201,17,5,7,3,2023-02-01,4051,NA
68,Sam Houston St.,263,UT Arlington,"L, 70-58",61,0,NA,Away,17,6,7,4,TRUE,Regular,2023,Sat Feb 4,20230204,17,6,7,4,2023-02-04,4226,NA
77,Sam Houston St.,186,Abilene Christian,"W, 77-62",65,0,NA,Away,18,6,8,4,TRUE,Regular,2023,Sat Feb 11,20230211,18,6,8,4,2023-02-11,4576,NA
NA,Sam Houston St.,263,UT Arlington,"W, 71-56",63,NA,0.91,Home,NA,NA,NA,NA,TRUE,Regular,2023,Wed Feb 15,20230215,19,6,9,4,2023-02-15,4739,NA
